Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
659,659,chicken kebab afghan,329,17.4,4.7,6.3,2.6,7.8,2.0,44.1,1.0,141.6,529.0,59.2,3.44,0.12,1.01,2.55,1.06,8.47,1.34,1.33,4.94,0.0,1.74,239.08,86.8,0.11,2.05,52.1,0.16,431.5,239.1,44.6,4.24,127.4
660,660,tikka afghan,324,17.8,5.1,6.2,2.5,8.4,2.0,34.0,1.0,100.0,480.4,63.1,3.04,0.13,0.97,0.05,0.96,7.77,1.09,0.9,3.72,0.0,1.35,189.52,72.8,0.09,1.93,53.3,0.14,308.7,189.5,34.9,2.84,104.8
661,661,safed gosht,287,10.6,2.6,3.4,2.0,30.2,3.9,16.7,4.2,38.7,449.9,76.3,8.28,0.23,1.13,0.05,0.55,4.11,0.56,0.59,10.25,0.0,1.02,228.6,58.7,0.17,2.38,50.3,0.21,198.4,228.6,20.6,1.66,100.2
662,662,mantu lamb,284,10.4,2.5,3.3,2.0,30.5,4.2,24.5,4.1,78.3,447.6,73.5,8.06,0.19,0.97,0.05,0.75,5.3,0.82,0.82,12.63,0.0,1.09,240.06,59.0,0.13,2.81,44.9,0.22,271.8,240.1,23.2,2.63,116.9
663,663,dum pukht afghan,290,10.0,2.7,3.6,2.0,33.0,3.8,16.0,3.9,38.5,419.5,77.0,7.53,0.21,1.25,0.05,0.53,3.88,0.52,0.49,8.88,0.0,0.9,194.11,48.5,0.15,2.48,47.8,0.28,218.9,194.1,17.9,1.71,93.6
664,664,borani banjan,262,9.9,2.4,3.3,2.0,31.5,3.8,16.0,3.8,41.9,431.5,78.0,7.85,0.22,1.31,0.05,0.46,3.78,0.49,0.51,8.82,0.0,1.11,256.3,58.9,0.14,2.44,49.7,0.19,181.6,256.3,17.9,1.76,98.2
665,665,borani kadoo,287,9.5,2.6,3.6,2.1,30.9,3.9,14.9,4.0,41.9,467.1,77.8,8.73,0.21,1.23,0.05,0.52,3.5,0.58,0.46,9.52,0.0,0.86,222.11,53.0,0.13,2.54,51.5,0.24,210.3,222.1,15.9,1.62,96.2
666,666,sabzi chalaw,278,9.4,2.6,3.3,2.1,32.1,3.8,15.3,3.8,39.5,471.2,78.1,8.37,0.19,0.91,0.05,0.42,4.25,0.48,0.42,11.81,0.0,1.21,244.2,53.6,0.14,2.61,55.1,0.2,171.3,244.2,14.9,1.97,99.6
667,667,lubya,275,9.7,2.6,3.5,2.0,29.9,3.8,15.1,4.0,40.4,431.6,78.0,9.97,0.18,0.91,0.05,0.41,3.62,0.6,0.49,10.97,0.0,0.91,254.1,45.5,0.15,2.39,53.0,0.2,192.7,254.1,16.8,1.96,100.6
668,668,dal afghan,321,13.8,4.2,3.8,2.6,29.8,5.2,15.8,7.2,31.9,543.6,73.3,12.49,0.18,1.56,0.05,0.43,4.33,0.53,0.45,14.36,0.0,1.49,287.96,47.1,0.18,4.24,74.1,0.28,185.6,288.0,19.4,1.95,125.1
669,669,kadoo palaw,273,9.4,2.6,3.6,2.0,34.2,3.9,16.4,3.8,40.6,426.5,77.7,9.22,0.25,1.1,0.05,0.5,3.47,0.63,0.45,9.87,0.0,1.0,212.74,62.9,0.14,2.5,40.3,0.23,192.7,212.7,16.9,1.67,97.9
670,670,shir yakh,294,10.1,2.4,3.7,2.0,30.9,4.1,16.2,3.7,41.2,450.4,76.7,8.5,0.19,0.88,0.05,0.52,4.49,0.6,0.56,7.77,0.0,0.9,243.44,56.9,0.11,2.86,53.0,0.24,177.5,243.4,20.9,1.99,98.2
671,671,firni afghan,297,10.5,2.4,3.3,1.9,32.3,3.7,15.4,4.2,39.2,430.6,76.6,8.1,0.18,0.99,0.05,0.44,3.25,0.58,0.54,13.02,0.0,1.06,262.84,42.9,0.17,2.44,45.3,0.23,206.0,262.8,15.4,1.73,103.0
672,672,sheer berenj afghan,280,10.1,2.5,3.6,1.9,30.6,4.2,15.3,3.8,42.0,443.3,77.5,7.34,0.2,0.89,0.05,0.47,3.58,0.57,0.49,11.14,0.0,0.94,241.26,56.5,0.15,2.21,53.3,0.19,208.2,241.3,16.5,1.99,97.0
673,673,halwa afghan,254,9.1,5.3,2.4,0.8,38.0,31.6,5.0,1.0,19.6,114.3,83.1,4.25,0.22,0.91,0.05,0.23,1.98,0.28,0.25,3.81,0.0,1.25,141.64,25.6,0.09,1.1,21.3,0.13,117.9,141.6,10.6,1.16,50.4
674,674,jalebi afghan,242,8.8,5.1,2.5,0.8,36.7,31.2,5.3,1.0,21.1,118.8,83.7,3.67,0.24,0.72,0.05,0.22,1.75,0.3,0.23,3.77,0.0,1.18,138.21,26.8,0.1,1.12,26.2,0.16,123.6,138.2,8.4,1.14,50.4
675,675,naan afghan,228,6.1,1.4,1.9,1.6,38.1,2.0,8.5,3.0,9.5,298.6,84.8,8.41,0.22,1.14,0.05,0.32,2.26,0.32,0.32,9.46,0.0,0.78,175.58,34.3,0.15,2.24,38.0,0.22,163.1,175.6,12.0,1.29,76.8
676,676,tandoori naan afghan,238,6.1,1.6,1.9,1.4,36.6,1.9,8.1,3.0,9.8,294.0,84.6,7.48,0.2,0.98,0.05,0.3,2.58,0.4,0.28,10.31,0.0,0.81,176.96,40.3,0.14,2.08,41.4,0.21,160.8,177.0,11.2,1.38,75.9
677,677,afghan bread,228,6.2,1.4,2.0,1.5,36.0,2.0,7.6,2.9,9.6,311.8,85.0,8.0,0.24,0.86,0.05,0.28,2.14,0.31,0.26,7.79,0.0,0.96,183.82,33.2,0.14,2.27,34.3,0.22,158.5,183.8,11.3,1.12,74.2
678,678,doogh afghan,290,10.5,2.6,3.3,2.1,33.3,3.9,15.5,3.9,40.4,455.9,76.8,9.59,0.22,1.18,0.05,0.45,4.17,0.53,0.43,10.0,0.0,1.02,250.52,47.8,0.16,2.9,44.2,0.21,168.8,250.5,18.4,1.53,100.9
679,679,qaymaq chai,269,9.4,2.6,3.3,1.9,31.4,3.8,16.3,3.8,38.9,447.7,77.9,7.06,0.21,1.05,0.05,0.41,3.39,0.63,0.57,8.51,0.0,1.06,262.87,50.4,0.13,2.86,51.7,0.26,170.2,262.9,20.7,1.78,99.6
680,680,green tea afghan,269,10.0,2.7,3.3,2.0,30.8,3.8,15.5,3.8,41.8,460.0,77.8,9.61,0.21,0.97,0.05,0.52,3.44,0.52,0.42,12.54,0.0,1.15,253.85,42.7,0.13,2.23,40.7,0.19,184.3,253.9,15.9,2.01,101.1
681,681,chelow kebab,326,16.2,5.0,6.3,2.5,8.0,2.0,37.1,0.9,105.0,479.6,63.0,3.23,0.1,0.92,0.05,0.87,7.16,1.05,0.89,3.71,0.0,1.38,194.03,91.9,0.11,2.26,49.2,0.14,303.5,194.0,30.2,3.67,111.0
682,682,chelo morgh,272,9.6,2.4,3.6,1.9,32.0,3.8,15.7,4.2,41.7,450.1,78.0,8.66,0.19,1.16,0.05,0.54,3.43,0.6,0.53,10.42,0.0,0.96,247.3,43.9,0.15,2.28,51.9,0.21,194.0,247.3,15.9,1.88,99.9
683,683,ghormeh sabzi,299,9.3,2.4,3.5,2.0,33.7,4.0,17.0,3.8,39.4,436.0,76.7,7.88,0.22,0.89,0.05,0.55,4.16,0.53,0.53,9.16,0.0,1.03,224.71,61.5,0.14,2.74,43.7,0.23,228.0,224.7,16.9,1.87,98.7
684,684,fesenjan,276,9.8,2.5,3.5,2.0,33.6,4.2,15.5,4.0,39.8,461.3,77.7,8.33,0.2,1.14,0.05,0.51,4.31,0.47,0.51,12.74,0.0,0.91,192.46,51.3,0.15,2.21,38.8,0.23,216.9,192.5,19.7,1.52,95.9
685,685,gheymeh,281,9.8,2.6,3.6,2.1,31.5,3.9,15.4,4.0,42.1,420.6,77.6,10.11,0.19,1.0,0.05,0.43,3.69,0.54,0.44,10.14,0.0,1.15,193.79,41.1,0.13,2.72,54.4,0.2,216.9,193.8,15.1,1.73,96.5
686,686,gheymeh bademjan,294,10.6,2.5,3.6,2.0,33.2,4.0,16.3,4.0,38.4,466.4,76.3,9.35,0.23,0.91,0.05,0.48,3.59,0.54,0.48,12.39,0.0,1.22,268.24,60.4,0.14,2.58,46.0,0.26,188.1,268.2,16.8,1.58,104.9
687,687,khoresht bademjan,287,9.7,2.4,3.7,2.1,30.0,4.1,16.1,4.1,41.5,452.8,77.2,8.7,0.21,0.92,0.05,0.47,3.54,0.48,0.44,12.59,0.0,1.12,227.76,60.6,0.11,2.41,54.7,0.25,212.0,227.8,18.7,1.92,101.2
688,688,khoresht alu esfenaj,283,10.1,2.4,3.3,1.9,32.9,4.3,16.6,4.2,38.5,424.2,76.9,9.92,0.24,1.15,0.05,0.54,3.76,0.52,0.5,9.98,0.0,0.9,269.68,55.2,0.15,2.8,58.3,0.2,216.0,269.7,16.8,2.14,105.3
689,689,khoresht karafs,284,9.3,2.4,3.6,2.0,31.6,3.7,15.7,3.8,40.7,470.1,77.7,8.29,0.18,1.0,0.05,0.49,3.44,0.62,0.45,12.55,0.0,1.16,182.83,57.4,0.15,2.68,52.0,0.25,211.7,182.8,19.2,1.59,96.1
690,690,khoresht beh,279,10.5,2.3,3.6,2.1,31.0,3.8,15.1,4.2,40.2,472.9,77.3,10.11,0.23,0.96,0.05,0.48,3.45,0.57,0.54,12.16,0.0,1.31,235.09,42.1,0.11,3.0,53.5,0.21,166.2,235.1,14.8,1.83,102.6
691,691,khoresh bamieh,262,10.5,2.4,3.5,2.0,32.1,4.2,17.0,3.8,38.1,428.0,77.1,7.26,0.24,1.12,0.05,0.53,4.4,0.63,0.58,9.37,0.0,1.33,234.24,43.7,0.12,2.55,48.9,0.22,207.2,234.2,18.4,1.76,98.5
692,692,zereshk polo,263,10.1,2.5,3.5,1.9,32.4,4.2,16.8,3.8,39.8,443.2,77.5,6.84,0.18,0.94,0.05,0.43,4.18,0.56,0.54,11.98,0.0,1.32,235.72,57.3,0.16,2.39,42.2,0.26,193.8,235.7,19.5,1.78,99.8
693,693,baghali polo,281,10.4,2.5,3.3,1.9,33.1,3.9,16.4,4.1,38.9,459.9,76.8,8.5,0.21,0.91,0.05,0.43,4.45,0.64,0.5,9.61,0.0,0.98,249.95,54.2,0.14,2.89,52.5,0.22,191.7,249.9,14.5,2.08,101.8
694,694,adass polo,272,9.8,2.4,3.6,2.1,29.9,3.9,16.4,4.0,40.0,423.5,77.5,8.84,0.2,1.06,0.05,0.56,4.17,0.64,0.57,12.46,0.0,0.99,225.73,53.1,0.12,2.48,52.1,0.23,198.2,225.7,16.5,1.97,101.1
695,695,loobia polo,277,10.7,2.7,3.4,1.9,31.6,4.0,16.6,4.3,39.5,455.4,76.6,7.88,0.21,1.17,0.05,0.49,4.48,0.63,0.58,9.3,0.0,0.94,222.33,55.5,0.14,2.44,47.8,0.26,171.6,222.3,15.2,1.84,98.8
696,696,albaloo polo,297,10.1,2.4,3.7,2.0,34.2,4.2,17.0,4.1,38.1,476.1,76.2,9.32,0.25,1.15,0.05,0.46,4.37,0.62,0.58,10.44,0.0,1.11,229.89,52.9,0.12,2.99,47.7,0.22,186.9,229.9,15.2,2.14,102.9
697,697,shirin polo,292,10.6,2.6,3.3,1.9,32.1,3.8,16.6,3.8,42.7,443.9,76.2,6.82,0.23,1.01,0.05,0.43,4.56,0.6,0.58,8.47,0.0,1.19,241.43,44.0,0.15,2.72,50.2,0.26,223.0,241.4,18.7,1.7,97.7
698,698,tahchin,265,9.6,2.6,3.5,1.9,32.6,4.0,15.2,4.1,40.2,459.1,78.4,10.07,0.2,0.97,0.05,0.5,4.22,0.47,0.54,9.98,0.0,1.28,216.72,41.4,0.12,2.47,42.3,0.25,189.3,216.7,17.9,1.92,97.5
699,699,sabzi polo mahi,285,9.7,2.6,3.5,2.1,32.3,4.3,16.6,4.2,42.7,420.6,77.1,11.0,0.2,1.15,0.05,0.55,3.49,0.59,0.48,13.78,0.0,1.06,267.61,44.7,0.15,2.76,58.9,0.21,214.8,267.6,19.3,2.02,109.2
700,700,baghali ghatogh,294,9.3,2.4,3.7,2.0,30.3,3.8,15.4,3.8,38.3,460.1,77.5,7.77,0.2,0.89,0.05,0.46,3.76,0.56,0.42,12.79,0.0,0.99,229.12,42.4,0.14,2.62,54.7,0.2,181.4,229.1,19.6,1.83,98.7
701,701,mirza ghasemi,263,9.6,2.5,3.4,1.9,31.1,3.8,15.5,4.3,38.7,446.8,78.3,9.46,0.17,1.04,0.05,0.46,3.73,0.61,0.48,9.29,0.0,0.96,237.96,59.7,0.17,2.84,48.2,0.23,208.4,238.0,19.4,1.86,100.5
702,702,kashk e bademjan,299,10.3,2.6,3.7,1.9,32.9,4.3,15.3,4.0,39.1,435.4,76.8,8.42,0.24,0.91,0.05,0.5,3.81,0.51,0.41,10.01,0.0,1.22,237.97,56.7,0.13,2.85,42.8,0.26,198.9,238.0,15.5,1.86,98.9
703,703,abgoosht,297,9.4,2.5,3.5,1.9,29.8,3.9,16.7,3.7,38.9,474.7,76.9,7.06,0.19,0.89,0.05,0.54,4.14,0.62,0.53,8.56,0.0,1.19,221.77,47.2,0.13,2.73,52.1,0.25,171.7,221.8,21.4,1.9,96.5
704,704,ash reshteh,276,10.6,2.5,3.6,1.9,31.8,4.0,15.2,3.9,40.6,439.8,77.3,10.26,0.2,1.2,0.05,0.49,3.41,0.48,0.44,11.75,0.0,0.97,181.23,44.2,0.17,2.39,53.2,0.24,193.0,181.2,19.0,1.73,95.6
705,705,ash e jo,262,10.3,2.5,3.5,2.1,32.4,3.7,16.4,3.8,41.1,424.3,77.5,9.58,0.23,1.16,0.05,0.56,4.39,0.49,0.46,12.17,0.0,0.96,212.05,44.4,0.13,2.36,44.0,0.19,178.9,212.1,15.8,1.64,99.4
706,706,dizi,284,9.9,2.4,3.5,2.1,34.2,3.8,15.6,4.1,39.8,418.9,77.4,8.82,0.2,1.22,0.05,0.44,4.06,0.61,0.42,11.1,0.0,1.26,253.13,59.7,0.16,2.28,52.5,0.22,207.5,253.1,18.0,1.91,100.6
707,707,kuku sabzi,283,9.9,2.6,3.6,2.1,30.4,3.9,15.4,4.1,40.4,476.6,77.5,8.5,0.23,0.97,0.05,0.45,4.05,0.5,0.43,10.97,0.0,1.12,183.67,45.1,0.14,2.55,44.7,0.27,186.2,183.7,16.6,1.75,95.3
708,708,kuku sibzamini,261,9.4,2.6,3.7,1.9,32.6,3.9,14.9,4.0,37.9,472.7,78.8,9.15,0.22,1.34,0.05,0.39,3.95,0.54,0.42,8.88,0.0,1.11,198.36,53.6,0.16,2.55,44.6,0.24,193.6,198.4,14.3,1.82,94.1
709,709,kotlet iranian,268,9.8,2.3,3.6,2.0,30.4,4.3,15.7,4.2,40.0,437.1,77.9,8.45,0.22,1.35,0.05,0.48,3.4,0.51,0.53,13.78,0.0,1.0,235.12,47.8,0.14,2.35,39.0,0.25,206.4,235.1,16.5,1.72,101.7
710,710,joojeh kebab,326,17.9,5.2,6.2,2.5,7.9,2.1,35.5,1.0,95.1,499.5,62.4,3.74,0.11,0.85,0.05,0.83,8.43,1.01,1.08,4.98,0.0,1.46,168.88,89.0,0.09,2.27,41.8,0.13,370.3,168.9,29.3,3.47,108.1
711,711,kubideh kebab,319,17.0,4.7,5.9,2.4,7.4,2.0,35.9,1.0,94.3,499.8,63.1,3.13,0.11,0.83,0.05,0.96,6.48,0.93,0.92,3.34,0.0,1.37,176.24,89.6,0.09,2.18,57.9,0.15,316.0,176.2,37.9,3.4,107.3
712,712,barg kebab,363,16.9,4.7,6.2,2.4,8.5,1.9,35.7,1.0,101.1,492.9,61.8,4.39,0.13,1.0,0.05,0.94,6.79,0.99,1.11,4.32,0.0,1.33,225.1,95.3,0.09,2.15,47.8,0.14,279.5,225.1,27.5,2.9,112.6
713,713,chenjeh kebab,328,17.6,5.0,6.0,2.6,8.0,1.9,32.6,1.0,100.9,476.5,63.7,3.89,0.11,0.79,0.05,0.81,7.52,1.02,0.94,4.2,0.0,1.73,189.04,87.4,0.11,1.85,37.7,0.16,349.9,189.0,34.3,3.26,103.2
714,714,sangak bread,255,6.3,1.5,2.0,1.5,36.3,1.9,8.0,2.9,10.6,285.7,83.9,7.52,0.25,1.09,0.05,0.24,2.24,0.32,0.31,7.32,0.0,1.05,172.68,37.6,0.11,2.19,36.1,0.18,128.4,172.7,12.1,1.3,72.8
715,715,barbari bread,241,6.3,1.4,2.0,1.5,37.0,1.9,8.4,3.1,9.5,295.3,84.2,8.44,0.22,1.02,0.05,0.31,2.6,0.33,0.35,7.13,0.0,0.71,201.85,41.0,0.15,1.91,32.0,0.23,140.1,201.8,13.0,1.45,76.4
716,716,lavash iranian,280,10.0,2.4,3.7,2.0,33.0,4.1,15.0,3.9,42.4,464.5,77.7,7.06,0.23,0.89,0.05,0.46,3.2,0.5,0.41,11.29,0.0,0.95,203.0,46.0,0.15,2.24,52.7,0.25,206.2,203.0,13.9,1.96,93.7
717,717,mast o khiar,271,10.2,2.6,3.5,2.1,32.0,4.0,15.8,3.9,42.4,471.5,77.5,8.43,0.19,1.27,0.05,0.44,3.74,0.6,0.52,9.88,0.0,1.27,201.65,49.7,0.16,2.39,45.6,0.2,199.7,201.6,18.3,1.89,95.4
718,718,shirazi salad,106,5.0,0.8,1.8,1.6,13.3,4.1,3.1,4.1,5.2,425.8,91.7,7.48,0.14,1.22,0.05,0.16,1.61,0.24,0.17,10.03,0.0,0.92,170.87,29.4,0.13,2.54,42.3,0.24,99.6,170.9,6.7,0.94,71.8
719,719,olvieh salad,116,4.7,0.8,1.9,1.5,13.8,4.0,3.1,4.1,5.3,410.0,91.6,8.19,0.15,1.0,0.05,0.13,1.64,0.2,0.17,12.32,0.0,0.94,183.78,22.3,0.12,2.37,38.4,0.28,122.0,183.8,8.4,1.03,74.6
720,720,falafel iranian,267,9.9,2.5,3.5,2.0,33.6,4.2,16.1,4.2,37.9,446.9,77.8,9.71,0.22,0.94,0.05,0.5,4.44,0.52,0.48,8.76,0.0,1.18,235.08,45.9,0.16,2.74,46.4,0.23,210.6,235.1,18.1,2.03,100.5
721,721,sambusek iranian,271,9.3,2.6,3.5,2.1,32.6,4.0,16.7,3.8,41.0,433.7,77.8,6.82,0.22,1.29,0.05,0.45,3.87,0.5,0.57,8.13,0.0,1.22,238.62,50.9,0.12,2.25,44.1,0.27,212.5,238.6,17.6,1.74,96.4
722,722,zereshk rice,390,12.7,3.2,4.4,2.6,51.9,3.0,13.2,3.2,53.1,614.0,72.8,5.96,0.25,1.07,0.05,0.39,3.67,0.47,0.43,7.37,0.0,1.36,184.38,44.8,0.12,2.13,35.8,0.25,204.8,184.4,17.3,1.67,82.4
723,723,faloodeh,279,9.7,2.4,3.7,1.9,32.1,4.2,17.1,3.7,41.5,471.2,77.1,9.41,0.23,1.2,0.05,0.5,4.64,0.56,0.46,10.83,0.0,1.22,181.39,63.3,0.14,2.47,41.2,0.26,192.0,181.4,19.5,1.92,97.0
724,724,bastani sonnati,262,10.2,2.6,3.6,1.9,32.8,3.7,16.6,4.1,41.8,448.5,77.5,8.88,0.23,1.27,0.05,0.51,3.97,0.62,0.49,9.07,0.0,1.01,249.58,50.9,0.13,2.26,45.1,0.2,182.2,249.6,17.4,1.97,100.5
725,725,saffron ice cream,243,14.0,7.5,2.5,0.8,38.7,24.0,4.8,0.9,39.1,125.5,80.2,3.96,0.2,0.93,0.05,0.2,1.68,0.28,0.21,4.36,0.0,1.51,133.57,26.5,0.08,1.4,24.5,0.15,130.1,133.6,10.1,0.89,50.3
726,726,zoolbia bamieh,268,9.7,2.3,3.3,2.1,32.7,4.0,16.1,4.0,40.6,478.7,77.8,7.41,0.2,1.12,0.05,0.47,3.62,0.62,0.51,8.92,0.0,0.87,251.13,56.8,0.16,2.45,50.4,0.27,207.5,251.1,16.3,1.86,98.5
727,727,sholeh zard,267,10.2,2.4,3.7,2.0,33.1,3.9,16.1,4.1,41.4,428.9,77.5,8.72,0.21,1.32,0.05,0.44,4.31,0.54,0.53,10.42,0.0,0.97,262.04,55.5,0.15,2.79,46.0,0.29,198.8,262.0,19.8,1.81,103.1
728,728,saffron rice pudding,390,11.7,2.9,4.4,2.5,51.8,10.7,14.2,3.0,51.3,613.1,73.1,6.17,0.26,1.14,0.05,0.4,3.54,0.5,0.46,9.03,0.0,1.43,197.37,43.2,0.13,2.27,33.9,0.23,203.6,197.4,18.5,1.89,86.5
729,729,halva iranian,288,10.2,2.5,3.6,2.0,33.4,4.3,16.2,4.1,37.6,468.3,76.8,8.71,0.2,0.99,0.05,0.49,4.49,0.62,0.51,11.74,0.0,0.91,233.75,46.3,0.14,2.53,40.1,0.24,171.3,233.8,17.0,2.1,101.3
730,730,doogh iranian,290,10.2,2.4,3.7,1.9,30.9,4.0,15.8,4.0,42.0,478.9,76.9,9.48,0.2,0.96,0.05,0.49,4.05,0.49,0.56,12.38,0.0,1.16,249.74,48.2,0.12,2.9,48.6,0.21,199.1,249.7,17.8,1.74,103.6
731,731,fried rice chinese,450,17.6,4.5,4.3,2.6,54.1,3.0,14.8,3.0,57.0,660.4,66.8,5.72,0.26,1.02,0.05,0.4,3.65,0.47,0.48,8.02,0.0,1.62,199.06,45.2,0.13,2.31,47.4,0.22,210.7,199.1,13.8,1.85,86.2
732,732,yangzhou fried rice,412,17.0,4.5,4.6,2.6,55.1,3.2,15.0,2.9,53.9,615.3,68.4,7.71,0.3,1.13,0.05,0.49,4.07,0.55,0.53,6.65,0.0,1.41,203.61,53.6,0.14,2.14,48.0,0.19,212.6,203.6,17.8,1.84,86.6
733,733,chicken fried rice chinese,455,17.0,4.6,4.4,2.3,52.0,3.0,21.1,3.2,87.6,603.4,64.5,7.39,0.25,1.23,1.74,0.54,4.3,0.62,0.66,8.23,0.0,1.25,182.38,74.4,0.11,2.54,45.8,0.25,243.1,182.4,17.8,2.27,98.5
734,734,egg fried rice,463,16.9,4.5,4.2,2.6,51.0,3.2,22.9,3.1,88.2,621.1,63.6,6.51,0.32,1.08,1.8,0.61,5.77,0.83,0.74,8.38,3.45,1.79,235.14,54.4,0.11,2.17,45.1,0.18,251.3,235.1,26.8,2.21,103.8
735,735,beef fried rice,467,16.7,4.6,4.3,2.6,54.3,3.1,21.2,3.0,95.8,643.8,64.3,6.28,0.26,1.07,1.74,0.53,4.9,0.77,0.66,9.22,0.0,1.8,237.11,54.3,0.1,2.63,51.4,0.17,229.4,237.1,22.3,2.24,102.5
736,736,yangchun noodles,406,12.1,3.5,4.8,2.4,47.2,4.0,17.4,2.9,47.4,744.5,71.0,7.07,0.27,1.09,0.05,0.58,4.11,0.63,0.6,8.76,0.0,1.19,210.59,51.2,0.15,2.5,35.9,0.21,202.6,210.6,20.0,2.17,93.3
737,737,chow mein chinese,411,12.3,3.6,4.9,2.4,47.9,4.1,16.9,3.0,52.2,690.1,70.9,7.13,0.27,0.85,0.05,0.58,4.15,0.61,0.46,8.27,0.0,1.32,247.59,63.9,0.14,1.96,37.6,0.24,214.2,247.6,20.4,1.92,94.4
738,738,lo mein,286,9.8,2.6,3.3,2.1,31.6,4.0,15.2,4.1,42.7,444.6,77.5,10.67,0.18,1.36,0.05,0.49,4.19,0.49,0.52,13.44,0.0,0.93,260.73,42.8,0.15,3.0,43.4,0.25,164.3,260.7,15.1,1.73,105.9
739,739,beef chow fun,386,12.5,3.5,4.9,2.6,45.3,4.2,26.4,2.9,86.6,697.4,67.8,6.71,0.24,0.84,1.92,0.67,5.32,0.9,0.66,7.61,0.0,1.2,224.59,84.0,0.11,2.72,57.1,0.17,254.3,224.6,22.2,2.33,109.4
740,740,char siu rice,394,12.5,2.9,4.8,2.5,53.8,2.9,14.2,2.9,52.6,636.1,72.5,6.51,0.33,1.16,0.05,0.41,3.06,0.46,0.5,9.5,0.0,1.41,234.64,57.5,0.13,2.05,33.5,0.22,173.3,234.6,19.4,1.83,88.8
741,741,char siu,297,9.7,2.5,3.5,1.9,33.8,3.8,14.9,4.0,38.6,433.2,77.4,7.9,0.21,1.06,0.05,0.48,3.22,0.55,0.44,12.53,0.0,0.93,182.79,45.0,0.16,2.53,47.1,0.25,178.2,182.8,19.4,1.48,94.5
742,742,kung pao chicken,261,9.8,2.4,3.5,2.0,30.2,3.8,24.7,4.2,75.0,422.3,74.6,9.9,0.2,1.34,1.86,0.61,4.96,0.67,0.63,8.74,0.0,0.97,240.11,66.9,0.15,3.26,44.8,0.28,216.1,240.1,20.2,2.55,116.8
743,743,sweet and sour chicken,255,8.8,4.9,2.4,0.8,35.6,33.7,13.3,0.9,57.8,125.4,80.1,3.81,0.21,0.98,1.46,0.36,3.84,0.44,0.46,3.06,0.0,0.83,190.08,38.3,0.11,1.43,28.3,0.14,200.7,190.1,12.6,1.54,68.1
744,744,sweet and sour pork,262,8.6,5.2,2.4,0.8,35.5,32.6,12.2,1.0,53.1,124.0,80.4,3.75,0.19,1.05,1.43,0.37,3.56,0.41,0.43,3.4,0.0,0.87,132.53,36.1,0.11,1.33,35.2,0.11,178.5,132.5,14.0,1.62,61.7
745,745,mapo tofu,264,10.2,2.5,3.3,1.9,33.2,3.9,15.6,3.8,37.8,432.9,77.8,7.42,0.19,1.05,0.05,0.54,4.14,0.48,0.52,9.17,0.0,1.26,229.99,46.7,0.12,2.39,46.7,0.22,211.5,230.0,17.0,1.52,95.6
746,746,twice cooked pork,271,10.0,2.5,3.4,2.1,33.0,4.0,23.5,4.0,74.5,460.7,74.6,9.18,0.24,1.0,1.82,0.7,5.31,0.77,0.62,10.57,0.0,0.98,222.43,74.4,0.13,2.51,51.1,0.28,231.8,222.4,27.1,2.18,111.7
747,747,dongpo pork,290,9.8,2.4,3.6,2.1,32.0,4.1,23.7,3.9,72.5,467.8,73.9,8.16,0.19,1.27,1.83,0.71,4.73,0.83,0.75,12.92,0.0,1.28,228.66,73.4,0.15,2.62,54.7,0.25,256.5,228.7,26.5,2.63,113.6
748,748,red braised pork,283,10.5,2.6,3.3,1.9,33.8,4.1,23.6,4.2,71.3,425.0,73.7,9.11,0.19,1.12,1.83,0.7,5.94,0.84,0.74,11.59,0.0,1.01,197.36,79.1,0.13,2.92,55.1,0.24,255.1,197.4,26.6,2.28,112.6
749,749,peking duck,282,9.7,2.5,3.6,2.0,33.1,4.1,25.0,3.8,70.8,472.7,73.8,8.98,0.21,0.93,0.05,0.79,5.52,0.7,0.72,7.86,0.0,0.88,199.21,69.2,0.13,2.72,46.6,0.26,212.1,199.2,25.3,2.39,109.8
750,750,orange chicken,279,10.1,2.6,3.5,1.9,33.0,4.0,22.7,4.3,80.0,443.6,74.6,8.13,0.23,1.27,1.8,0.64,4.61,0.75,0.74,12.81,0.0,1.32,204.36,62.5,0.16,2.73,52.5,0.29,214.5,204.4,19.8,2.59,111.5
751,751,general tso chicken,294,10.1,2.6,3.3,2.0,32.3,4.0,24.6,4.3,70.9,458.9,73.3,10.02,0.2,1.05,1.86,0.69,5.62,0.75,0.75,10.9,0.0,1.28,272.99,64.4,0.15,2.5,66.2,0.21,236.4,273.0,20.0,2.35,119.5
752,752,mongolian beef,289,10.1,2.4,3.5,2.1,30.1,3.8,23.2,3.9,74.8,460.5,74.0,9.73,0.21,0.98,1.81,0.7,5.23,0.64,0.59,10.85,0.0,1.24,212.65,72.5,0.16,3.04,52.8,0.21,209.0,212.7,24.0,2.05,112.1
